id,is_risk
11443,0.05094348898148861
10504,0.04785981867695572
9000,0.05382700079385163
21435,0.05312608313792746
21436,0.05326874109919831
21437,0.05300953137390703
21438,0.052048756444791525
21439,0.052769042455357115
21440,0.5616131777017839
9251,0.051934203596267325
5953,0.04960931320170761
14654,0.0502350757985365
16849,0.05168207969397929
13919,0.04768286993035158
10186,0.04417976480270602
17401,0.04692110266907322
10943,0.04731703291562015
16073,0.04615676605829034
18147,0.043331820448931246
6359,0.04497235298820052
10842,0.04921346228694243
17746,0.04439299213505346
16823,0.04411940420697481
12832,0.043395227934076665
1117,0.044705131145556694
18886,0.8064654517282996
16386,0.04667152839546721
10209,0.0587738053834981
17167,0.04376509177755317
5604,0.04861805804972102
12629,0.048546429957445285
7134,0.04404824459097622
25033,0.779663191505044
10852,0.046144319263084974
9843,0.05877874190552821
3187,0.04662278535246652
4112,0.04318186169987009
10071,0.04472213438230283
6522,0.044541928513252366
13838,0.04496846646686485
8610,0.046127348898971084
25664,0.7792701379446783
13192,0.056654455437197916
3455,0.04339360502030086
16672,0.050251235366585045
11832,0.045098448095699024
14398,0.044789428267892714
2344,0.04265910001989578
22774,0.043875028113871686
22775,0.0442925273006448
22776,0.0442925273006448
22777,0.04484291763244723
22778,0.045947465378513776
22779,0.6365290573093976
18510,0.04577479609852096
12097,0.04536212221087143
11644,0.04740145113199516
13571,0.060731010782172176
4027,0.04388997236640206
3472,0.043590352438012084
9550,0.045865727210302285
9190,0.04458384893981595
5312,0.04581418936683787
25069,0.7901194230472031
15483,0.046976800025257906
8971,0.053920838100344405
1409,0.049079762152504675
25617,0.8043394230598313
13510,0.0480256996334749
3201,0.05426852209390198
15514,0.04485146190422249
2067,0.04415094081233357
10901,0.04412373508291826
7495,0.045121011445974094
5455,0.04556081158577439
5942,0.046290677739550104
12060,0.04526454848919012
13097,0.04479788437342961
10698,0.04630149890862806
13486,0.044624525602167356
2209,0.04548738839987621
12267,0.04639411967930533
12159,0.04500790991186906
20012,0.046748361785284236
20013,0.04633810433810888
20014,0.04672785344450295
20015,0.04746053373452906
20016,0.048226464007966686
20017,0.4801888403279303
20018,0.6447142515202089
20019,0.6514650004519379
16759,0.045697715563635756
14919,0.046572933151586636
6343,0.08233224798285861
7057,0.048137287777522506
7412,0.043300075603524404
13466,0.04507364948666951
16767,0.04306913917153618
7329,0.053586172761259945
8962,0.046831219110595165
25411,0.8017874455263195
15638,0.04680286455414554
5799,0.07269315814659509
279,0.05381419514900045
18897,0.7979551933331038
13861,0.04654729968868025
17178,0.04450887670435236
2663,0.0478023312696253
10414,0.04757493497503164
13289,0.04590825569581198
8497,0.06238198559291004
25555,0.8007493571412123
13105,0.04651339600331816
8874,0.045801563110015445
8609,0.08633291971703289
4405,0.0500692183124383
237,0.06400656848163781
1341,0.0452600120829497
9800,0.044553784954405075
15897,0.044865013874789236
16493,0.045243503935111874
6159,0.04561564364083776
11037,0.04761031750595205
7635,0.04621571752606705
7696,0.04365936789628843
219,0.04729517842243443
18222,0.043163842876373676
2198,0.049080772679399795
14091,0.04449998367833075
18076,0.04338877529574904
5110,0.045924868075994565
3532,0.044063928444625804
6831,0.04820920679025727
2714,0.047012707893915366
4677,0.0454541856927687
14545,0.05371641516503371
1343,0.0471873214851529
10648,0.04849524739782412
2795,0.07358716024955533
9829,0.046948740972084055
24615,0.17115973048979383
10584,0.21218245201587044
15850,0.07062667034108365
25610,0.6994887494243414
25303,0.7423540055757822
1600,0.04715792514683114
24795,0.06669190804084715
2565,0.10075164111643194
3553,0.11365829049206302
7321,0.17158436374374
11461,0.06454513267075336
23649,0.12700106744382011
8788,0.0783119203529143
9818,0.047179744566687
14721,0.043915622838659366
6270,0.048536981418534665
6934,0.05663945200022334
11480,0.5211592320021897
9474,0.048989957795375086
4793,0.043944250570284914
11449,0.045101003233204026
23305,0.04972069385854392
23306,0.05045578253027255
23307,0.050897777280860736
23308,0.05108536085760287
23309,0.14135933093349545
23310,0.5185596396597061
23311,0.5081410362698541
23312,0.48078241784372205
23313,0.45141593129511326
23314,0.45387167215942037
7334,0.05078353266968546
17452,0.047875161236680806
726,0.045222850254914994
5979,0.050008339353088994
22952,0.059431287498405136
22953,0.057570179516525474
22954,0.058408680926157294
22955,0.05894840859875926
22956,0.058353791920930084
22957,0.6493221922300936
22958,0.6334367408135316
22959,0.504894202927317
22960,0.634607110477819
7883,0.04971518699132708
1894,0.0624640333490515
6658,0.05864033369383972
12885,0.05052938195463277
15400,0.04532423879299955
982,0.04777430958098375
18700,0.8194384488848112
8578,0.06647899925160243
18597,0.0470189867590545
8633,0.0451393256500213
1783,0.04946592178039004
16981,0.04563880697055729
3375,0.04446638543740382
4533,0.049344656077456604
2696,0.043749978130328535
8349,0.04922658744881072
5991,0.05082288606330896
1125,0.04617391407646194
6201,0.045919362526215805
6745,0.04297195905676801
11863,0.04355667372418533
16742,0.04288358961253743
12333,0.04292460974390984
22285,0.04419530322856582
22286,0.04578241317406101
22287,0.045343896118715164
22288,0.10367825749719342
22289,0.10492321451694778
22290,0.6035143092917455
9010,0.04901538319698588
2910,0.044598453162516406
8754,0.050330934109840665
14055,0.044962889660840326
14068,0.04342909360314625
15151,0.044915466911794946
11426,0.04541122832816982
14651,0.044117761754684584
2207,0.04576795608082844
465,0.04662107188175402
14664,0.04431129162832005
2902,0.044423509480909076
25298,0.7930832847059873
11614,0.047513259488249734
25381,0.7923976289806556
1676,0.048526245376271655
13673,0.04799642078270535
3570,0.044847996844345796
5607,0.04650831551368645
1555,0.05386368171954238
18732,0.8086720808012064
4127,0.04431486684478344
25272,0.8008581229700947
17013,0.05098873667214106
8983,0.043514924132586744
11023,0.046194486878897954
22086,0.05174683473215762
22087,0.048375802274730074
22088,0.04895757279918471
22089,0.048793014463552865
22090,0.04736963510910862
22091,0.6889912590789147
266,0.04555257656489252
12995,0.04436235963949248
6015,0.052628958919498994
6353,0.04328633199062039
3448,0.04550365929747804
175,0.04327581611986331
21792,0.04467635759249307
21793,0.044245096735107056
21794,0.045466586183446414
21795,0.10052901470602069
21796,0.0964784842940714
21797,0.6699984912658975
21798,0.5748969757949167
3814,0.0488595805214876
11000,0.048600153745956165
17554,0.04343429604755089
2906,0.04483994608286098
25646,0.8027264500686131
2731,0.04487517883606784
2939,0.04210021932162026
12797,0.04464065313132176
18041,0.04801950175572217
8322,0.06105736887919331
9621,0.04311726112604466
3456,0.04684724947043214
12962,0.0479906909592415
3978,0.05218096891521253
3308,0.04392712569563584
9613,0.054620694727237185
9011,0.0473377927748254
18921,0.8023188095246618
18192,0.05324515251861296
8647,0.04513665749321556
8778,0.04616896934015787
17202,0.045088995810855605
16322,0.04370059433942068
9853,0.04383819788464337
20798,0.04383320217747312
20799,0.04640924884072286
20800,0.04755133642868304
20801,0.046980758672461466
20802,0.04480335092096126
20803,0.594441229291536
5503,0.053809231830425
10664,0.04660256844936865
12416,0.04677484783781455
10362,0.04080755967087986
10836,0.04946973716273249
14691,0.04613096216708572
14039,0.05137897427736119
18159,0.044731535089825615
15679,0.04536663943904394
13136,0.04497328790246101
4425,0.048271706910991245
8279,0.04629099644335997
11141,0.04456694235712261
25402,0.7540737631252725
6263,0.04442539483882267
2449,0.07310787197349841
383,0.04588726380220441
14991,0.05186262011873699
4287,0.04500674753776958
16411,0.04396866801276135
1081,0.045752742753579316
13632,0.050395695031503984
14339,0.04474711828911601
5806,0.04632208927391104
2593,0.0452754038770614
15792,0.04877046185043626
12508,0.04919261289406697
864,0.048210303604049064
9926,0.04347906950021007
2977,0.04751248131166695
18385,0.04761441773446743
487,0.050551667254320656
4989,0.0472145867047187
8477,0.04563432175912319
10592,0.0441561560550351
2070,0.043888954351425924
18542,0.04801075718091202
2358,0.046556368595680686
10445,0.0535359701406035
4859,0.04429352874386696
4025,0.047485534859239974
20398,0.20898933947153067
20399,0.5326930226729704
20400,0.527123207139606
20401,0.14485503302325622
20402,0.15154451375712258
20403,0.6948507574287845
20404,0.683746039331597
20405,0.6974978232566289
20406,0.35918826878017174
20407,0.698767720359205
903,0.05220956117301327
3709,0.04734271796338264
12399,0.045268053394951865
1176,0.045211471160917185
6033,0.04614997517258953
20666,0.04615633978557625
20667,0.046806870553301606
20668,0.045985964562996307
20669,0.04625469477236629
20670,0.044843414834742655
20671,0.6021795767861968
20672,0.6328788586763457
4548,0.047025113260097645
14801,0.0456620893380511
2833,0.04472347427966639
17414,0.055954400259125694
15179,0.04425342006926856
8872,0.04584651198979291
13290,0.045771546125688914
5230,0.04418776102047469
7112,0.04438042653333944
16038,0.043028403784281355
22967,0.04455465280238394
22968,0.0450223501564131
22969,0.04514958711448343
22970,0.04494849823790634
22971,0.04507132974377539
22972,0.6613724701332763
22973,0.6434854768387689
22974,0.6531286971376822
22975,0.6350007770506172
22976,0.6240467924474369
10814,0.045135723320234786
18559,0.04417941051990576
332,0.04385604157660743
18626,0.049478977192330575
11089,0.04476698785249286
2658,0.04506413179679829
10639,0.047304339651615915
15300,0.047573187507703285
10955,0.046295010801912305
9243,0.046464736428116306
25458,0.7996012638421798
6730,0.04578504355345582
18976,0.8079659629691861
17645,0.04695642921057869
7577,0.04599856716982068
25210,0.8016185327450561
1485,0.04785436354383225
17257,0.043146299974261726
6252,0.045103481884606014
3770,0.04540675957481719
7753,0.045683993383292806
4045,0.04698192429322183
9273,0.04880081166283658
8665,0.049935763910110016
23223,0.049374699118041286
23224,0.04957748828550867
23225,0.04890109766224708
23226,0.04854969756856019
25059,0.708815121546583
23227,0.04940385138109902
23228,0.5986335499361729
14318,0.04771400942944943
10602,0.04417407498800518
9039,0.04513139036769564
20140,0.04657338764653003
20141,0.047299279918384854
20142,0.049354660838855986
20143,0.04944553740961526
20144,0.049471831725250624
20145,0.5815700330636172
20146,0.690959586220455
20147,0.6901103121392677
20148,0.6723353488917212
8882,0.04582725588666999
9456,0.04377709849346174
12440,0.04816881151237294
6670,0.046619835861091585
2516,0.0451797175715631
11400,0.044340225455429705
2998,0.044481672920641216
10246,0.04670825090574664
8593,0.04497310349285942
9040,0.05767321531970674
3655,0.045571204725695105
7209,0.04657734043412857
12331,0.04596687588869355
12935,0.04935645437507123
5148,0.05959282699383349
14622,0.050219085718314974
13896,0.05480413951730682
5187,0.04331189699362327
18384,0.04480985978330994
16090,0.04485244237648485
11356,0.04427036052618687
25316,0.793720072932596
11298,0.04454432693010517
3795,0.04718222989366084
9611,0.048109773320896033
1184,0.04629296973169983
2971,0.04372042065189702
3019,0.04619078392722063
16246,0.056909299841793326
10757,0.08374505595203557
12306,0.047117286233929634
15536,0.04531541994852297
6375,0.04945159573619434
16634,0.04616773611369153
4739,0.04618065519729599
2970,0.047542033274998945
18253,0.06786432364963192
3322,0.04873271593042687
13198,0.048765787143200276
11905,0.0452108705771828
7718,0.047146548429012586
10236,0.043006839205715394
6791,0.048035422914433544
4569,0.051632771616501996
17551,0.050589268124470746
1950,0.04971248402501265
8895,0.04450065075592418
14491,0.048825597143850596
5390,0.05085940845533504
7783,0.048619543249245806
2648,0.045338856260202974
2709,0.09345544367468189
25403,0.7994061420741951
10302,0.04434791771205267
12012,0.04597981791136807
15896,0.045880841639893456
2318,0.048591542040401024
11471,0.07411179406779647
812,0.04597470957483936
14591,0.043862935287096214
17794,0.06518154233994444
5832,0.05045521071269206
12591,0.04424146344015599
4862,0.04611480356918434
25560,0.800286258016411
3117,0.04659426256895434
8039,0.04876056532236991
18099,0.0516916227642662
11121,0.047476863138028624
14202,0.049335037063525274
15977,0.04684623128033237
12534,0.045200716295604584
907,0.04378531467075311
15331,0.044985205236409885
9012,0.04499986889731835
18729,0.8051538396783627
4991,0.04703012470044958
17010,0.04938855248496092
8436,0.05606281212378124
14737,0.04550838331872996
10562,0.04277446281721821
6560,0.057605800981398
3550,0.061357870458174
9091,0.05167790214470162
25139,0.7342420355367911
4037,0.051354784342327875
9713,0.05017706984983222
9255,0.05208368399040142
3010,0.047198156736721106
18208,0.0467045289691604
12605,0.04513837988940215
18509,0.04432642473897064
6978,0.053687337567510374
4742,0.08546657901182897
18358,0.04532065184254813
3354,0.11923671454658977
11474,0.04426493810156529
8698,0.04973569332552269
15158,0.05084628976611254
25607,0.7932050911676838
25159,0.7919458887339621
12568,0.04653265580423249
20838,0.04700182151604785
20839,0.047119038729231205
20840,0.047004663960627864
20841,0.045277805628885004
20842,0.04536162434565966
20843,0.584815908441495
20844,0.6484464000450455
20845,0.576056892547449
20846,0.5733027809358809
20847,0.5772422619419358
3243,0.04634323728443278
25614,0.805251511440453
2671,0.04877004125689213
10576,0.04441049202020937
235,0.044721405578793526
2373,0.04650138270464881
9132,0.046445766461359964
16585,0.04413267336418179
17477,0.06369069378530859
10295,0.046157639199741717
18215,0.04526918089907976
16715,0.04482813848946366
24538,0.22949312118822102
6721,0.04426286257220512
5028,0.04543602791751514
18887,0.8063270155154152
13649,0.04786632505746695
8865,0.045318018228575715
17168,0.05850870788287369
7104,0.04812899757000505
16484,0.04458246184441845
14803,0.04506269714736306
12773,0.04531247917325972
10494,0.043952402987587146
15255,0.04625104049305308
18434,0.04712413239768773
7085,0.04626907148115509
2074,0.04415415419580062
7051,0.04502125403777961
21951,0.046922124384973604
21952,0.04519818535674487
21953,0.044703654939973136
21954,0.045748463283425134
21955,0.04679101224168034
21956,0.6662655855978162
21957,0.6386093292671567
7332,0.04588957215788831
21958,0.649339415689254
21959,0.6168272111685333
1664,0.04420719186158488
25595,0.7267210627674008
3639,0.04560074414282958
15703,0.11653575337334096
14170,0.043209225471095056
13078,0.04561599077610416
7956,0.04385834285383079
4840,0.0460089443238742
4564,0.048765817682968025
12871,0.049249873582777444
4601,0.04707473778335961
8319,0.04913386140770053
13277,0.04517440226961254
739,0.05388211589889889
10756,0.04583107471162922
676,0.046342167338621794
3975,0.045562118688370665
15948,0.04785550236491546
11286,0.08435973650691642
5430,0.05402340873672198
15235,0.04631995705130679
14236,0.07444492903269005
2016,0.0457089708121922
11080,0.06534395637062249
24388,0.7803809855967212
25596,0.8091769714662277
24741,0.8077346642253278
23964,0.8099349969908227
23855,0.7888118973382958
24120,0.8026421032166124
25016,1.0
24658,1.0
24643,1.0
24149,1.0
24453,1.0
24155,1.0
23623,1.0
23779,1.0
24484,1.0
23615,1.0
23468,1.0
24273,1.0
24428,1.0
23480,0.8013557075936699
23475,0.7522721573276185
24837,0.8007913055763562
24153,0.5533876133183814
5501,0.055676425062869836
15712,0.11743559618862329
9569,0.07812072809638464
5301,0.05499430035512003
19184,0.059164497216534453
19185,0.056848915614376515
19186,0.056295829939527885
19187,0.05637218465630519
19188,0.05696839771531814
19189,0.6178654837005334
19190,0.6357698418344558
19191,0.6189251920150352
9722,0.048580971645241375
10667,0.12205489285875307
12213,0.06631607537203763
193,0.04794793198898345
1713,0.04780664300691971
15540,0.051063097375349954
15647,0.047133426160331546
3702,0.06802794088032026
1281,0.0487630277495691
7252,0.04405570699142761
13052,0.04699888173626669
2673,0.07719334603054673
8338,0.0442392653331725
10284,0.046036918953604344
13230,0.048997621067897804
18023,0.043119510454893796
14260,0.05044733593301169
9819,0.05744577569851224
16476,0.04485341323377148
19661,0.04434312027515163
19662,0.0449598827857899
19663,0.045868973820005425
19664,0.04581102337859207
19665,0.04483561181082527
19666,0.7003792395463233
19667,0.7134242410403575
19668,0.7152244494659424
16566,0.044329236352664975
16424,0.044159538338865593
386,0.06478842116196382
2433,0.04737058698263174
5283,0.04654379411488618
13004,0.053038219309265736
12729,0.04678018227927157
13850,0.04687523392702103
5085,0.045423034501314345
2538,0.04601551207620959
8696,0.045244465181193974
8067,0.05887113691187444
32,0.044535430239363176
20191,0.04647317644848685
20192,0.04688701095239438
20193,0.046738070569897205
20194,0.0467126902274911
20195,0.046835104920152415
20196,0.6617899916465438
20197,0.674176310431136
20198,0.6224024079556583
11680,0.04850039879253392
4080,0.04393172736898075
5941,0.046242339625515036
13445,0.050748461443357505
10252,0.04480246403981907
1834,0.051242334829339174
13315,0.044759660248645264
6868,0.04838190023330429
7849,0.04630178733158452
13577,0.04460479735004994
4855,0.04540505562444235
18768,0.7806320775854111
17049,0.04435561149853057
397,0.047145238233350886
5208,0.0502857766222022
11964,0.047131744182659155
12528,0.05520040987012437
15734,0.0456476605217164
10761,0.04642566875238188
9043,0.04594881172497785
14060,0.04681212409080472
11025,0.0454246683550193
15344,0.04387664572053309
7044,0.04489603415737016
25552,0.7954515254968941
2592,0.048600751755935645
18596,0.04338911854223345
6181,0.05571026275780836
2424,0.04655428206453956
14850,0.04666746701024963
14303,0.07371420765910218
7933,0.046243985092145695
4373,0.044663001329353885
6063,0.0451875206262428
18259,0.04263803021570872
1216,0.04750887732022994
10376,0.044727014552148434
1268,0.046394259656765593
16902,0.04649461490533261
11604,0.04538744742023218
9528,0.046962164509932666
6896,0.04638004429970375
7769,0.04621903987510298
16961,0.04786337463198803
6114,0.04351530995009925
18815,0.8037876939133266
2665,0.04448194921406659
18227,0.043272985682467534
4837,0.046527403715865244
6078,0.045054943006862955
17096,0.04799726731965141
2356,0.047364974688667495
12254,0.046950509906992864
18953,0.8076151362128791
17234,0.04425234567581997
12826,0.04555811945379838
9504,0.04690588378045688
9828,0.045795133775350334
15192,0.0452288822964466
4054,0.04578834136712093
9641,0.04582436494565902
16244,0.043848821278545475
5223,0.04789015712737167
11838,0.048303865159648615
18198,0.04390145420630771
16871,0.0521253581972706
554,0.0447233179766219
8084,0.045603331010537054
9336,0.053534716852999265
8694,0.04458819542332593
10007,0.04640314077987191
2208,0.07107975816906467
7980,0.04943746818145004
6471,0.04527265029272194
22098,0.047052880282370764
22099,0.04607333137126025
22100,0.04694277295977177
22101,0.047704392638810086
22102,0.04888011783125271
22103,0.6188003385845788
22104,0.6193339148163404
22105,0.6161851355789192
22106,0.5950356096451453
22107,0.5822057979853318
6315,0.048603081470885476
13159,0.050932766444817236
11520,0.04903047617688725
13313,0.04537338314437593
17630,0.043642344504591764
835,0.04381358896096889
10823,0.06458131002683176
930,0.04592200592606162
5763,0.04661259002163579
13269,0.04886836788907499
8261,0.045234477282070744
25121,0.7826110554514832
1636,0.0436951238782884
22985,0.04398930601334711
22986,0.04528543077945401
22987,0.044920182239124765
22988,0.04550252633727188
22989,0.04479722139170962
22990,0.44481069078720703
16971,0.04640200053399278
5651,0.05138577722031915
22991,0.451971868687869
2297,0.04478784841913934
2863,0.05274568906405147
13384,0.043103826310812346
10052,0.04961667061996912
18362,0.04777115856301571
14787,0.04513099336207871
3089,0.04410028274505009
18232,0.04537511097298983
1893,0.04457086951787702
17908,0.044753216740629854
2326,0.04384174450875318
13463,0.04406379508297391
5627,0.04785882711033575
2972,0.049511633229091044
1839,0.04745505257168074
16915,0.050859628339637995
15225,0.044859861813464526
7244,0.045789707172140606
18166,0.04669281339670092
10259,0.04544755060417138
15531,0.04617840700304386
12389,0.048366012899935834
14829,0.04770658701199611
14101,0.070875924021158
4424,0.04658718244903134
12638,0.0467262232363496
25115,0.790338929069056
3932,0.04556266428454899
4370,0.04610605928367425
16702,0.05367764899326712
11844,0.04378845170048138
17956,0.04620939963471057
6879,0.11952238956516523
7411,0.22430485532304925
3158,0.08623264561009682
16918,0.23643185984557197
25534,0.8060666056402317
16269,0.3075342161894851
5983,0.24273316031908193
25260,0.7012718938166967
24182,0.15568557079667894
4874,0.36646870137798837
17677,0.04800464091920169
10104,0.1133541300174246
10331,0.05880742021667349
4844,0.06381345178719786
23546,0.13945331697544808
18290,0.04509696389201523
7270,0.06594234310576523
11877,0.06974753504125897
24854,0.3277264796878684
4857,0.070197634133527
17552,0.04932826068973921
800,0.05825239647507161
15854,0.05073971567518434
18823,0.8183346935650849
18498,0.04650833378001446
3358,0.04963092095505034
1305,0.14670634951760825
4380,0.07716273514198332
14822,0.04824182559665476
17104,0.046994417449659466
9729,0.06007707464611499
5860,0.04977286309497715
21937,0.052347711546896006
21938,0.052367522067790814
11913,0.04436470671322472
21939,0.05224057390414871
21940,0.045563217029476875
21941,0.10445987053618733
21942,0.6195758021467905
21943,0.5820308089107231
21944,0.6095164276361408
11095,0.0450171938695058
17613,0.04921288333518931
1718,0.05565129704261468
8914,0.049874110808404766
1853,0.04580134902404641
8932,0.07244581206706828
9637,0.05089995717648468
4551,0.04765034927952781
18131,0.045384848678152345
10005,0.0516301767554718
18288,0.044808418885407875
3547,0.04531265605787903
14546,0.08754994218146292
8467,0.04502732995515699
17856,0.047415198186332295
2612,0.04856486020711255
2010,0.06796224029496277
15311,0.05167355324877145
900,0.048195651280648615
17737,0.04481381413743811
416,0.05445221242861947
7027,0.04867026087610861
2317,0.04396747168527375
14447,0.04874233287562245
7383,0.04305231925549691
5010,0.04441145006070931
15781,0.06113534586222735
21561,0.0763392303711258
21562,0.06816231152496095
4464,0.045481616269404126
21563,0.06545096355694623
21564,0.06699844878549974
21565,0.16481395092125745
21566,0.6982170146315492
21567,0.6929584958018037
21568,0.6617374933125453
21569,0.6547428439781248
3021,0.0511592339863494
10232,0.04553919190777752
8357,0.04609079651319274
18782,0.8034328435674094
6230,0.04538133448015138
4917,0.04297139305637947
6368,0.04602526559082597
15624,0.043894401635263994
420,0.044491469974020356
13613,0.04550326338441051
5095,0.04384154896814234
1625,0.04584087905534375
17063,0.04812154089325511
12441,0.0446882919186734
14201,0.04495862059264106
7542,0.044854086936935586
12854,0.044432980851781156
222,0.046632890249816206
6346,0.04683997919021993
5191,0.0467266724342275
4270,0.04459978742506863
25396,0.7997145412703448
1915,0.04463176571322187
1375,0.045482674292543865
14279,0.04425218313721792
17993,0.04440228587263271
11198,0.04419526028590878
10228,0.047253494960905154
6204,0.06053120838590501
15316,0.04429227985793904
8006,0.0450664358306523
5205,0.04554077545544061
14561,0.04849015585604194
1180,0.04616333855928749
16546,0.04572014913933017
8465,0.04765651283779704
6737,0.04348204170118457
11691,0.04512941611627947
8654,0.05850313810699441
4588,0.0480258357100465
12595,0.04439943833450711
13784,0.04570963196268214
8009,0.04702441918398577
11787,0.046252407836303674
14660,0.04457160610780121
7016,0.044096415769567285
10905,0.04761873287870586
25229,0.7988249186873189
1611,0.04401709298982982
8409,0.04680588500956913
9873,0.044731444200948836
1594,0.04714461529149821
20256,0.05465564658786119
20257,0.049168993940703856
20258,0.04919592541302852
20259,0.048681234294498846
20260,0.04711054769694588
20261,0.580982180529615
20262,0.6088991519324358
20263,0.6239123650038871
9731,0.0455357399410181
15043,0.04346385481726208
10106,0.04585071149571093
4930,0.04605874797435493
25694,0.7712706114917324
4358,0.0471936970489177
19415,0.05067506932587312
19416,0.04889502839356335
19417,0.049657309814611555
19418,0.048288727265300944
19419,0.08769700825805418
19420,0.7700983255745361
9290,0.046710221837686375
15247,0.04315706702319971
12767,0.046045252569120135
18857,0.808602715260245
17138,0.043793652525568216
5056,0.04541176699234818
5660,0.04441241484617644
9678,0.05483777347666707
13988,0.04552512691332346
10978,0.04462140612124584
25462,0.8015685901931805
5993,0.04476753605240222
1272,0.04354834323354158
13126,0.05015397526482175
16701,0.046280474654674254
15270,0.0455922206921645
4675,0.046296646494341266
14337,0.04471847419102189
14035,0.04498688588167541
12813,0.04407175924216676
6093,0.04499799095746228
6680,0.046822934629728585
3700,0.044800428135979994
4382,0.047962795092614814
1074,0.044066190195222156
13565,0.04584333987818391
12875,0.0447736804446066
3485,0.04481421811060745
15632,0.0460117919079283
5910,0.045734470909439995
