id,lgb_risk,tabnet_risk,is_risk
45,0.049101809844504116,0.18741336,0.11822400692542342
46,0.04641259586867655,0.18899727,0.11767031911533002
47,0.042494073532380675,0.09260491,0.06753732727197792
48,0.0433853783771132,0.26634452,0.15481082438961113
49,0.0452804918047945,0.17941888,0.11231712087048994
50,0.04461301601917399,0.15706307,0.10081074005434656
51,0.047687036891546256,0.26926652,0.1584229819488402
52,0.045859629985678045,0.24561748,0.14569006081449404
53,0.04456225938621751,0.26483065,0.1546429739465471
54,0.04417394077395262,0.18569663,0.11490092680169321
55,0.04566507548305257,0.18361716,0.11460762682343206
56,0.04476162863901141,0.2156517,0.1301651787352291
57,0.04498003192780374,0.23296793,0.1389283423690436
58,0.050361855762223316,0.30541286,0.17782543533927755
59,0.0499737789284045,0.26581955,0.15784425937646995
60,0.04376577541353918,0.2969397,0.17029127126306862
61,0.06306327333782938,0.30524975,0.1840977182798941
62,0.04630697764247972,0.23236057,0.1392886081641114
63,0.04680106413094953,0.27332956,0.16001031701463425
64,0.04764725397006763,0.12647584,0.08704241079994225
65,0.04385222668237682,0.19118828,0.11748448007194871
66,0.0445689944614937,0.25162193,0.14804520321618103
67,0.048148611074414885,0.55124617,0.29957526519210853
68,0.046356638102000546,0.10634724,0.0763373769761769
69,0.046155393375407736,0.16847579,0.10728589398345435
70,0.07062150546405466,0.2721866,0.17135512922396212
71,0.04512016504320583,0.17928575,0.11217038488267195
72,0.044678257166851115,0.18894592,0.11677706147139416
73,0.044188624759087955,0.26553982,0.15481049004524675
74,0.046139962356832195,0.24631631,0.14617954102143113
75,0.04572090458733668,0.23972468,0.14267569579635728
76,0.04906506102812645,0.1860665,0.11753251579291037
77,0.04544455953064475,0.1726304,0.10900660249140971
78,0.05357115318075192,0.26050627,0.15698847761066254
79,0.044258240321180094,0.2675156,0.15583272527211
80,0.045053820624153196,0.18743193,0.11620831301425691
81,0.050340084640872494,0.27021378,0.1602235597911486
82,0.04592935908643,0.19255821,0.11920819183799905
83,0.045523775492501355,0.2636036,0.1545107379389356
84,0.10229169328093735,0.27822265,0.19021445802611833
85,0.04681005986358202,0.22029307,0.1335094510970808
86,0.04741681788164975,0.23271915,0.14002299908250315
87,0.04566154375121405,0.26144403,0.15350040911230356
88,0.04497755851690745,0.18868203,0.1167949095308072
89,0.05843095014340087,0.17633799,0.1173558428240481
90,0.04495355205157217,0.26725173,0.156048674660551
91,0.05428996304841969,0.27951828,0.16684943975746483
92,0.04855016597704574,0.15801826,0.10325763699883733
93,0.04917171586785539,0.23255098,0.14081683156048677
94,0.04432628299131628,0.24812803,0.14617767794026967
95,0.050068552412871295,0.18253724,0.11627073660728748
96,0.044643892326601105,0.17215411,0.1083680508142534
97,0.045859039809947814,0.26814649,0.15694879240878085
98,0.06371152170999311,0.19480672,0.12922729411556774
99,0.06180168695395107,0.2589652,0.16033557609558877
100,0.04896267257620909,0.18511197,0.11700426583695853
101,0.044504073497505806,0.2278604,0.13613772339714103
102,0.04444581941873483,0.25982627,0.15208375950355357
103,0.048247312286804865,0.26333195,0.1557374179466504
104,0.04671537276036669,0.17898615,0.11281864913981794
105,0.04521771064607218,0.21276009,0.12894822329912164
106,0.04613903435466473,0.25246984,0.14925434863992157
107,0.0538037884747903,0.27219933,0.16294853581147425
108,0.052609128199867426,0.16099396,0.10677523193512814
109,0.04813718571945909,0.1760639,0.11206948268568857
110,0.07790260441602517,0.2802551,0.17902973034305447
111,0.05334042579342385,0.19901605,0.12614287001073476
112,0.04579463671080468,0.26401782,0.15485325613713471
113,0.04415787889641927,0.26212537,0.1530887031756709
114,0.04367961031869171,0.2653408,0.15445639400138944
115,0.046563526933299584,0.2237685,0.13512299667967542
116,0.04431880582157681,0.17912027,0.11168681673300752
117,0.047531601848495114,0.26129302,0.15436041777076287
118,0.045111223513095496,0.16674623,0.10589919880449959
119,0.05136954139905263,0.34027472,0.19575199026222762
120,0.07100942928124496,0.22977786,0.1503550998294716
121,0.04347398421189902,0.18021686,0.11181222828787041
122,0.04477657784545198,0.2701859,0.15742650826216384
123,0.04488573134567572,0.26446533,0.15462221942814308
124,0.050274975139178425,0.26591092,0.15804060266187905
125,0.04401544166090627,0.2672457,0.1555763816869712
126,0.054764003086000636,0.14749214,0.10110555929524982
127,0.044887381343029914,0.15371196,0.09927324781696586
128,0.0445369293097316,0.23832393,0.14138337907388474
129,0.044876990541189446,0.25546294,0.15011884361277755
130,0.0455335791820466,0.26384193,0.154634747145158
131,0.0692920867167375,0.3362167,0.20268958081382812
132,0.04485660141581099,0.17359972,0.10919690254551315
133,0.04651829769372624,0.1588602,0.10266198112270136
134,0.04772438004229988,0.09903858,0.07336902226035964
135,0.04740779505601743,0.28013444,0.16371461748348984
136,0.08938290869383879,0.288327,0.18880666719353298
137,0.04364058260043552,0.26075974,0.1521474562617366
138,0.04508741226690632,0.114256576,0.07965520127874766
139,0.044884491892206946,0.1840788,0.11444785275505778
140,0.045403880561851774,0.31185564,0.17856507210831865
141,0.04509296731229371,0.2300835,0.13754332149629547
142,0.05241521131903178,0.1749277,0.11364171040703189
143,0.045719661541274305,0.26865056,0.1571309884689291
144,0.04840210580525313,0.30874053,0.1785081137890436
145,0.044097647855459575,0.17914417,0.11158812734045022
146,0.046474360469987666,0.26602155,0.15619465596565552
147,0.05383419511590408,0.16717726,0.11047821345516354
148,0.04769832515908511,0.228548,0.13807926037001997
149,0.04650574672919807,0.19134322,0.11888931817067891
150,0.05170135036870962,0.3063642,0.17897095917987677
151,0.04879551484673161,0.2696547,0.1591714882475854
152,0.04732771088566091,0.24312408,0.14517836296466127
153,0.05260016786823809,0.18171094,0.11712421050196298
154,0.04412132410916991,0.11706585,0.08057587654414386
155,0.04804401579826852,0.24768093,0.14781401143077363
156,0.059546862389892465,0.17359622,0.11654385592983726
157,0.04454292204306353,0.2297545,0.137103745915383
158,0.04459628461416952,0.21436474,0.12943929521245193
159,0.046516634106817924,0.20412235,0.12528123082693093
160,0.04803260874664084,0.27268276,0.16030313741298455
161,0.04389995135961259,0.1791412,0.11148774098191858
162,0.04514713922800623,0.2683166,0.15667769531652043
163,0.04910190828484788,0.17692709,0.11298346678922924
164,0.04577076026721674,0.25725085,0.15145946378362538
165,0.047488758575882466,0.1690624,0.1082460657281365
166,0.04547485286370175,0.2555729,0.1504728604975159
167,0.04602041061513142,0.22196868,0.13395182787589394
168,0.04396162467178721,0.16881901,0.10636000432013101
169,0.047100748922637735,0.2659662,0.1564803457042121
170,0.049205896067542935,0.26968104,0.15938993621097322
171,0.04702139608618765,0.26239985,0.15465833703238024
172,0.046953912241508015,0.22821912,0.13754251338322945
173,0.04411044945446831,0.27154303,0.15777152360455723
174,0.046206088620095245,0.24640194,0.14625540889080688
175,0.04327581611986331,0.16107447,0.10214655064642486
176,0.04871715073418469,0.261505,0.15505942728366268
177,0.04718777684772566,0.20060238,0.12385783834730783
178,0.05164135464010873,0.21033831,0.13095130264029836
179,0.04454302805989535,0.19505921,0.11976457681637681
180,0.046320128169847694,0.26948738,0.15784958354768638
181,0.04767957693171269,0.2521497,0.14986500015597254
182,0.045718078163681494,0.27966833,0.16263641387544425
183,0.06208325576684544,0.21533355,0.13867120205525837
184,0.04561056817455882,0.18454054,0.1150418265469574
185,0.04441742306162341,0.2672303,0.1557697660754285
186,0.044698715294672675,0.25742,0.15100771532601806
187,0.04815182691358653,0.20089646,0.12448706012353525
188,0.048473674636364136,0.3154922,0.18191811961883309
189,0.04557694590502846,0.2604673,0.1529699425119663
190,0.045636944153893175,0.2614603,0.15349622447448558
191,0.11532821456497706,0.27629662,0.19577334301800198
192,0.04516792597889495,0.20524864,0.1251694183514282
193,0.04794793198898345,0.26115972,0.15450206082116785
194,0.04578045250599095,0.25663987,0.15115897256195995
195,0.046406010652461735,0.22909658,0.1377069409470525
196,0.045166681784170944,0.25937086,0.15221676535289758
197,0.04625300116902573,0.27656326,0.16135221321502488
198,0.04667359395484889,0.20525956,0.1259280791437922
199,0.048856137197484065,0.27261895,0.1606832130802473
200,0.04627221146713478,0.2641725,0.15516945177853644
201,0.04431538340307509,0.27809438,0.1611481234678874
202,0.04480428564198108,0.19260018,0.11866634791714187
203,0.04456258102974671,0.2618454,0.1531512454888298
204,0.04632854782467829,0.2642785,0.15525060726204734
205,0.04504241487965847,0.26955467,0.1572440337336608
206,0.0476534224634835,0.27396345,0.16075350179366657
207,0.048804376432412075,0.27652463,0.16260922323660829
208,0.045059536362530336,0.19110696,0.11804779254225281
209,0.04570381478001802,0.18159015,0.11361399513631702
210,0.04527496644238066,0.18511403,0.11516054569114914
211,0.044100734017002804,0.18911655,0.11657343903753307
212,0.07521335414220964,0.119791426,0.09749156604786167
213,0.04940097398432146,0.26325598,0.15627656070944757
214,0.052054383370318466,0.25779986,0.15487717588221706
215,0.04753422570715074,0.21004061,0.12874796789878373
216,0.048095440132626885,0.1693993,0.10871792201003105
217,0.046868488339026106,0.16174224,0.10427747789929633
218,0.04768135836340982,0.26393503,0.1557556944754545
219,0.04729517842243443,0.2469314,0.14706482555861258
220,0.057091650422561833,0.1726797,0.11485761455460117
221,0.05447978774120645,0.27940774,0.16688915958277528
222,0.046632890249816206,0.2569849,0.1517578197151093
223,0.047674100335193675,0.17673846,0.11217494399126432
224,0.04509006683272951,0.16092367,0.1029787463725281
225,0.043433737084690546,0.18373899,0.11355230207013389
226,0.043714808232210814,0.26589617,0.15475155053149153
227,0.043705770242313896,0.20366928,0.12364869336103447
228,0.04873151485702336,0.2795685,0.16409395980088992
229,0.045595993300689606,0.27237177,0.15892883394635487
230,0.04490390766166499,0.2709306,0.1578623754839209
231,0.04637885685883435,0.19000342,0.1181562736535447
232,0.05280555957225107,0.16166598,0.10720933767966351
233,0.04437499692191359,0.26859,0.15642806545860363
234,0.043836171169648074,0.25437954,0.14905674755683385
235,0.044721405578793526,0.14294603,0.09380987227005307
236,0.047093878657580315,0.15323456,0.10013844965048804
237,0.06400656848163781,0.1957203,0.12983146070844223
238,0.0754109760611192,0.18599983,0.13067855027218678
239,0.04622909861041942,0.25489193,0.15050985375866502
240,0.04633641515155758,0.1585876,0.10243476183004387
241,0.050780644607603995,0.25586265,0.15327185393324028
242,0.04485415987726982,0.16080065,0.10279925343292635
243,0.04922555180461226,0.2692582,0.15918845548441243
244,0.04768146828866966,0.29198354,0.16977319729401733
245,0.39745542128123457,0.75928867,0.5782842072634617
246,0.0651371531442023,0.21098194,0.13802413471311403
247,0.04593382507600902,0.27351892,0.15967112422355081
248,0.05130690820941587,0.26729813,0.15925008134126056
249,0.04498818430868509,0.18820946,0.11656404905196205
250,0.47045692056752236,0.9622631,0.7162406056660975
251,0.05032267174360513,0.21838263,0.1343118476875609
252,0.04492661903547622,0.16726413,0.10606567746888781
253,0.04594709031127685,0.18702996,0.11645427471095765
254,0.043804220430781325,0.25949687,0.1515981762206605
255,0.0488974931594212,0.16402037,0.10643098865845801
256,0.0478350857217883,0.21295449,0.13035470182427764
257,0.04517482732140103,0.25011903,0.14759717369331496
258,0.04532214495312682,0.23343238,0.13933159732389985
259,0.09814990463344803,0.23062682,0.16435619967111953
260,0.05996591698151663,0.30393428,0.18189086383035974
261,0.05065863724060153,0.26828462,0.1594187933951581
262,0.05025045344391045,0.25147223,0.15081249325651186
263,0.04265000242996204,0.267238,0.15488947118506743
264,0.044955735266224955,0.2666242,0.1557361569594075
265,0.04667792178970286,0.1762374,0.1114262063144303
266,0.04555257656489252,0.2704467,0.15794503646691938
267,0.04851939657586889,0.20224543,0.12534509252375708
268,0.049106179961637283,0.17624196,0.11264320478274042
269,0.2696045250384608,0.28091916,0.2752590936097462
270,0.048829164377275504,0.17942941,0.11409757877267532
271,0.04757804593678094,0.17956774,0.11354084975759533
272,0.04742861883086448,0.25744414,0.15238539976936455
273,0.04472812080767767,0.2661919,0.1554062425363555
274,0.04497466253485291,0.27307507,0.15896949141295572
275,0.04624214523350272,0.19929811,0.12273297147649176
276,0.04710449793688447,0.27489093,0.16094240688769826
277,0.04926241169844019,0.27610695,0.16262961660016967
278,0.049028134730429426,0.24960466,0.1492677029278707
279,0.05381419514900045,0.17288491,0.11332064849672015
280,0.04565394931450996,0.25562012,0.15058605564123415
281,0.043028709100398195,0.16562286,0.10429601988003737
282,0.04629020750032887,0.19359414,0.11990641469094732
283,0.049196079943467946,0.16763923,0.10838890102147436
284,0.044582524718184004,0.20710313,0.1258033756762591
285,0.047968573194872514,0.18428393,0.11609315466272492
286,0.046302953014878724,0.22957878,0.13789636868793614
287,0.15760817829432697,0.36526707,0.26138720871735893
288,0.0481581997755878,0.16544965,0.10677544965119629
289,0.04765827705333632,0.27355355,0.16055106910304162
290,0.0590709483219521,0.18196741,0.12048934396872328
291,0.04601298716269787,0.26381907,0.15486315323118255
292,0.04811696004141184,0.26833954,0.1581747856952309
293,0.046307104786295177,0.17197846,0.10911227062857998
294,0.04529552411208332,0.28578195,0.1654803534568422
295,0.04459878589788145,0.27269953,0.15859378171821278
296,0.05058604481759412,0.27312082,0.1617994032026567
297,0.056682742203368816,0.2413371,0.1489650933380983
298,0.047229742040033836,0.16115098,0.10416270242435813
299,0.04420535528090257,0.2831617,0.16362552013916826
300,0.0461652894161491,0.17088293,0.10849383005061286
301,0.056806988100148545,0.19242246,0.12458180210400831
302,0.0440425920362071,0.2559135,0.14992661324138354
303,0.049090482776966884,0.2635045,0.1562454409068253
304,0.047712165601769815,0.23874655,0.14318298457671058
305,0.048262901969302385,0.17705426,0.11262731339961374
306,0.12675131247682098,0.25646538,0.19157685812916342
307,0.04584068160705447,0.27031705,0.15802436868196867
308,0.046643568979233066,0.27347538,0.1600044127833078
309,0.04518006641669626,0.17032556,0.10772243196354511
310,0.046153625006327734,0.26164725,0.15384812061524214
311,0.04710217076044172,0.29524845,0.17111507014425592
312,0.04511633596370813,0.17929596,0.11217357306105197
313,0.04560198648183393,0.29014385,0.16781354991218617
314,0.04480499612226375,0.2553051,0.15000395707913602
315,0.04538539482799711,0.26673752,0.15600771546065278
316,0.04540415624344342,0.23893659,0.1421233846857839
317,0.05323535435030067,0.18762758,0.12039884006546508
318,0.04809205083769821,0.18673901,0.1173818701721645
319,0.04698219941642698,0.23875841,0.14282374748279192
320,0.054171615210969894,0.2736133,0.16383918134245676
321,0.044176220358376005,0.15641977,0.10027074363094741
322,0.06394078211008516,0.21662514,0.14024588977526217
323,0.12349062624462784,0.18921348,0.15633610219425792
324,0.045340273741046135,0.24253497,0.1438897447622808
325,0.04558276869037588,0.28596392,0.16571498726670014
326,0.043595222093871164,0.2592264,0.15135847278195705
327,0.046441301289962295,0.19281387,0.11959204977930027
328,0.052287652971269784,0.22179529,0.13700032029086945
329,0.2368513743816695,0.31374758,0.27528080492600304
330,0.05733776389483998,0.3256321,0.19141979876071435
331,0.05469717259506657,0.4117341,0.23312896013898
332,0.04385604157660743,0.26262635,0.15318808054953992
333,0.04425800860368358,0.18208198,0.11313653570579424
334,0.04983021436218146,0.2594141,0.15457128538576942
335,0.04582862655901259,0.20542614,0.12558863565138623
336,0.04799619205790444,0.24226251,0.14508218933370143
337,0.042938608386392706,0.33518204,0.1889893735598891
338,0.04814942595835631,0.26840517,0.15822382399119392
339,0.047166407508539836,0.1876364,0.11736730403896112
340,0.04584569003669446,0.21833825,0.1320500970359566
341,0.04505246803225037,0.18797792,0.11648049900313988
342,0.04753408637081175,0.2583264,0.15287906960210318
343,0.04556602127644756,0.16105302,0.10328148037840931
344,0.045856651267421014,0.27433473,0.1600402292553092
345,0.045221275743938576,0.1396571,0.09241625611988617
346,0.0495659982799512,0.24735284,0.14841139978329604
347,0.04810299486794374,0.24142578,0.1447174528310805
348,0.0448911126076109,0.25528163,0.15003529411316188
349,0.044426786178646066,0.25842392,0.15137340684956832
350,0.05531475669593857,0.25779447,0.15650545695090853
351,0.05622930764412655,0.27207834,0.16410141532375436
352,0.04544493344408507,0.26625642,0.15579706898693665
353,0.062413373828860405,0.15955012,0.11095816108232698
354,0.05045621813143528,0.3136537,0.18199106706633691
355,0.04226811264611685,0.12265682,0.08244295254780401
356,0.04451988596066124,0.26491228,0.15466257632618327
357,0.046824769400295646,0.2706227,0.15866940328753976
358,0.048741221563688236,0.16998735,0.10933485020203908
359,0.04329388114399991,0.16465168,0.1039433171054415
360,0.046251389640151845,0.2593885,0.15276820410125244
361,0.044487594540722236,0.24891177,0.14665004989832156
362,0.047902968635952406,0.17894034,0.11338983975434797
363,0.07573284933264693,0.2893625,0.18249581123395614
364,0.049111978208334434,0.26166326,0.155336017334881
365,0.043710561835750714,0.26698118,0.15529166465705294
366,0.04684651049000353,0.1869837,0.11688108399964833
367,0.051346173266816966,0.2878069,0.16951912950160103
368,0.046367674641086785,0.28221855,0.164235851231481
369,0.04737438241955125,0.1388888,0.09310937394376509
370,0.04485088622334317,0.26427346,0.15450889943539506
371,0.04804911362299261,0.14936851,0.09868421447379354
372,0.04528582373767453,0.238657,0.1419244689675562
373,0.04889374772091144,0.25799733,0.1533947811452125
374,0.04797874964106337,0.15717606,0.10255089936043826
375,0.043464516254688695,0.25060216,0.14698304646506977
376,0.08983011679819677,0.22530814,0.15753623918876855
377,0.044516012843112164,0.19966426,0.12205247249012441
378,0.04663255771606533,0.26423454,0.15538072170017725
379,0.06969350859991272,0.31174868,0.19066233241957392
380,0.044448947220282906,0.092751846,0.06858867162011464
381,0.044381363454493936,0.2706518,0.15746165066588097
382,0.04551207061377524,0.26229867,0.15385274823950876
383,0.04588726380220441,0.18289365,0.11435719824697212
384,0.04691601155017917,0.17643067,0.11164189832222944
385,0.04768382356899332,0.2694285,0.15850231761507508
386,0.06478842116196382,0.2907931,0.1777358829987351
387,0.04724662109420651,0.26019025,0.15366673876250375
388,0.04402316353766565,0.19333303,0.11864184542351781
389,0.049562053789078506,0.29807863,0.17376001216013356
390,0.1107151882573105,0.28875756,0.1996931585491769
391,0.047052938629894014,0.27811354,0.16252714712021782
392,0.052780767893072976,0.26065344,0.1566666303166359
393,0.0827411895010766,0.20672843,0.14470470889814904
394,0.0547532958692553,0.26716334,0.1609067436959079
395,0.0443784482992315,0.17264926,0.10848271304189584
396,0.04491552124476192,0.26461217,0.15471050982861606
397,0.047145238233350886,0.29339945,0.17021256352818495
398,0.04700928001734157,0.16621189,0.10658164413526555
399,0.045568050611834575,0.26454273,0.15500222812133074
400,0.04831305283566368,0.27136964,0.1597871953026809
401,0.04610783043177227,0.2205508,0.13328697153932478
402,0.04967747419498052,0.17951107,0.1145627539049699
403,0.10747639158341096,0.2191722,0.1632971729313225
404,0.04430438912429854,0.27048233,0.15733844661361202
405,0.04476907260018054,0.28433517,0.16449396575158037
406,0.0472955090218243,0.30356655,0.17536880785312506
407,0.06118426675986964,0.15645748,0.10879774581912138
408,0.05100342811454185,0.17614847,0.11354556686042501
409,0.05186763016074368,0.2975695,0.17465892273998046
410,0.06033952745152506,0.30168992,0.1809561344620085
411,0.04697714591978579,0.271055,0.15896168047565892
412,0.048306499311834505,0.29295427,0.17057098674729282
413,0.049672381824461966,0.15779378,0.10370682651861479
414,0.04913182679669952,0.27088723,0.159955695168799
415,0.04644461656987211,0.27661997,0.16147640944222902
416,0.05445221242861947,0.28565627,0.16999811217649102
417,0.11820969525559552,0.3285431,0.22332532769691696
418,0.044969504561964746,0.26647672,0.1556693438067644
419,0.060794371801253244,0.24353822,0.1521219323824082
420,0.044491469974020356,0.26434657,0.1543656417030245
421,0.049272458140673485,0.17709365,0.11315202845829021
422,0.044851196106478274,0.18097627,0.11288068625332089
423,0.04521015701476406,0.22938466,0.1372526988320223
424,0.04464391321471692,0.2526968,0.14861985274058565
425,0.1661213109228658,0.28985184,0.2279565433610271
426,0.07318087530270555,0.36946782,0.22125242592479952
427,0.047705971336367316,0.18624464,0.11694166799036934
428,0.049703282164648574,0.26739645,0.1584970230385478
429,0.19433655449243292,0.37895903,0.28660297123421197
430,0.046205191679955515,0.26415652,0.15512793859225132
431,0.04447947800949958,0.26713347,0.155752424543959
432,0.043180509227893474,0.25626773,0.14967238834562877
433,0.047215308073356554,0.19472125,0.12093246835706112
434,0.05160633065844702,0.1804043,0.11597405193882669
435,0.045715510518540385,0.25925222,0.15243202123804006
436,0.24878800517896532,0.25285044,0.25081824416858284
437,0.0450186950118832,0.19406371,0.11950502070056107
438,0.044418374534791756,0.17924893,0.11180091632173654
439,0.043822948197778086,0.26428056,0.1539982273479676
440,0.04570451795094703,0.27568406,0.16063846281255614
441,0.04486996239952859,0.24827531,0.14652325391834656
442,0.04649368844983807,0.26826087,0.15732343165578644
443,0.047880217900375915,0.12245367,0.08514883855571301
444,0.04411406805740109,0.2618615,0.15293492674486422
445,0.06232168905971521,0.13166142,0.09697471883432975
446,0.04503155006204619,0.24299932,0.1439673712082378
447,0.045273065750306804,0.27400756,0.15958478437877066
448,0.04900122808468084,0.14047635,0.09471658169929414
449,0.1044004349552304,0.30766752,0.2059846249085085
450,0.046757567125949945,0.18430814,0.11549946482756378
451,0.04573122242795133,0.17386338,0.10976619635048275
452,0.04437344234950535,0.18516845,0.1147367594022065
453,0.04401593955288986,0.18800637,0.1159761988347376
454,0.043776323647701745,0.23471105,0.1391973327910498
455,0.049695978165119316,0.14374094,0.09669562373976497
456,0.04395177534436417,0.1721359,0.1080127196894193
457,0.07325547371145431,0.18850179,0.13085065459672315
458,0.04485610917082192,0.27226502,0.15850535120259918
459,0.044378008251443404,0.20473604,0.12451809440786851
460,0.048970339663539024,0.28776854,0.16831147302902227
461,0.04533405852128537,0.27228522,0.1587545448961842
462,0.05074340312990009,0.2745369,0.1625858214090361
463,0.048174602709374216,0.1735467,0.11083021443400698
464,0.04372966199819292,0.17920856,0.11143622413402735
465,0.04662107188175402,0.2801209,0.16331429977754325
466,0.04580932698246925,0.16663699,0.10619382216212911
467,0.04566916322996239,0.2647521,0.15515744493126005
468,0.04427916396726779,0.25504863,0.14961273355754637
469,0.04496511624005308,0.16660729,0.10575667028656635
470,0.04554995799173943,0.22358246,0.13452299035097873
471,0.046597345230949404,0.24559829,0.14604950118337062
472,0.04115854174861912,0.1132677,0.07719561520246813
473,0.044727922458793694,0.17952068,0.11209157461535442
474,0.046107422065746154,0.26704007,0.1565201064476564
475,0.04572740800440443,0.21753283,0.13158840968790703
476,0.04462015502557443,0.24617755,0.1453499258407866
477,0.04461352935428707,0.21278842,0.12866014953073646
478,0.04626372176205794,0.26392457,0.1550413017096379
479,0.044520914766221595,0.260423,0.15241954234705696
480,0.04573045103002266,0.23692885,0.14128323415361266
481,0.05544745113288594,0.20014295,0.12776007613666265
482,0.04796779941442416,0.2889413,0.1683960519913132
483,0.04767488967924079,0.2101486,0.1288723060394594
484,0.04584140875003979,0.17165306,0.1087166931819991
485,0.046971526620999925,0.25470588,0.1507882647562665
486,0.04717227182908807,0.27627045,0.16166574231212436
487,0.050551667254320656,0.24331765,0.1468878621626278
488,0.053431353894903943,0.26543108,0.1593797539220973
489,0.04601435054644219,0.2552035,0.1505581298259179
490,0.043756360722682866,0.2556436,0.1496485427855379
491,0.044443211097026536,0.15280999,0.09860029473729014
492,0.0453640727883831,0.27084094,0.15804776196918396
493,0.05834772705745902,0.2846504,0.1714441096252567
494,0.0510091657994123,0.2666256,0.15876504216304269
495,0.045117456675052056,0.1731373,0.10909629884420816
496,0.04561303641714218,0.27812576,0.16181295592697992
497,0.05496052352183339,0.20091729,0.12790346982605696
498,0.046405824315354983,0.2777874,0.16204042906165436
499,0.048274305231217646,0.26434007,0.15625472923185837
500,0.04804135597820701,0.27023616,0.15908481327172025
501,0.04599179258360684,0.26034123,0.1531144793546097
502,0.06682586349351635,0.28547186,0.17609577796010356
503,0.04313489221365672,0.2759158,0.15946883794443248
504,0.04522900958117148,0.1940426,0.11959967157025936
505,0.059031915808889626,0.18506521,0.12201796692798023
506,0.04611385115084672,0.17070799,0.10838067331764503
507,0.05020589850599708,0.16263318,0.10639224734801324
508,0.05999303062970181,0.18601184,0.12297183973240611
509,0.04511150492357456,0.22475561,0.1348899510120396
510,0.04486883401514004,0.2336084,0.1391927933598012
511,0.04486365887893705,0.23327878,0.1390254796489221
512,0.045152246539245884,0.2675323,0.15628827516683055
513,0.04405145656189338,0.25575787,0.1498532635948227
514,0.2361086959697624,0.3710119,0.30352754663917003
515,0.04672823979242045,0.27442455,0.16052111740959457
516,0.04798993539065377,0.1585277,0.10323198693944043
517,0.04191540646204206,0.17079413,0.10632348117766316
518,0.044891677538901435,0.26489434,0.15483959187556162
519,0.05400436821233516,0.185653,0.11979672664053063
520,0.04619535675847695,0.2619763,0.1540334458374084
521,0.05265820634325471,0.20396757,0.1282761559978897
522,0.050299353490941646,0.17841117,0.11432416304097714
523,0.043816827584273396,0.10085199,0.07232056367262672
524,0.045275128041092294,0.115144014,0.08019260799793673
525,0.046945644844093616,0.26123706,0.15403932753707744
526,0.04646688542705067,0.26529917,0.15582990619723847
527,0.04902596745631269,0.25730833,0.1531165870788372
528,0.046128998410725666,0.1631983,0.10463522926541893
529,0.05273058369923909,0.2921172,0.17236578267128796
530,0.04580735315209926,0.2570614,0.151383087131442
531,0.04883204027316955,0.23635268,0.14254683915513514
532,0.04512356520453239,0.11948305,0.08228525891596179
533,0.04845191262242726,0.19213422,0.12025817903986827
534,0.04391899181521318,0.18574655,0.11479834242315726
535,0.061907354981075205,0.17711076,0.11948109004983812
536,0.045397011058966694,0.15768583,0.10151416100684588
